Date,Product Category,Product Name,Region,Sales Rep,Quantity,Unit Price,Discount,Revenue,Cost,Profit,Customer ID,Order ID
2023-07-13,Electronics,Phone,Central,Carol Davis,9,526.42,0.15,4012.71,2555.07,1457.64,CUST6037,ORD56245
2024-09-30,Sports,Basketball,Central,Alice Johnson,9,616.22,0.15,4726.7,2311.55,2415.15,CUST8263,ORD58947
2024-03-16,Sports,Football,North,Carol Davis,6,765.35,0.18,3769.84,1834.23,1935.61,CUST2481,ORD83311
2024-11-11,Sports,Tennis,Central,Bob Smith,10,393.97,0.03,3811.74,1730.57,2081.17,CUST1446,ORD31439
2024-07-19,Electronics,Camera,Central,Eve Wilson,2,148.49,0.27,215.47,121.39,94.08,CUST8928,ORD57605
2024-11-10,Electronics,Headphones,West,David Brown,1,552.92,0.28,400.63,270.77,129.86,CUST3474,ORD63450
2024-11-02,Clothing,Jacket,Central,Alice Johnson,16,49.55,0.1,715.57,497.56,218.02,CUST3269,ORD57321
2023-07-18,Sports,Tennis,West,David Brown,7,738.5,0.3,3623.41,2498.71,1124.7,CUST4316,ORD30296
2024-11-09,Electronics,Camera,South,Bob Smith,3,562.03,0.19,1368.48,873.86,494.62,CUST9248,ORD34110
2024-12-03,Sports,Soccer,South,Bob Smith,19,256.8,0.18,3998.3,2001.06,1997.24,CUST5185,ORD65197
2023-05-07,Electronics,Laptop,North,Alice Johnson,9,285.75,0.23,1969.1,1244.37,724.73,CUST3150,ORD53393
2023-10-19,Books,Biography,West,Carol Davis,8,768.49,0.09,5615.02,3219.26,2395.76,CUST9789,ORD82283
2024-08-27,Sports,Soccer,Central,Alice Johnson,19,755.23,0.21,11287.83,6813.17,4474.67,CUST1773,ORD94190
2024-09-19,Books,Fiction,South,Eve Wilson,2,705.13,0.28,1020.8,531.88,488.92,CUST5425,ORD10578
2024-04-24,Sports,Soccer,East,Bob Smith,3,749.67,0.06,2123.29,1395.73,727.56,CUST8742,ORD58956
2024-02-28,Home,Kitchen,South,Alice Johnson,15,534.25,0.1,7183.3,4178.09,3005.21,CUST2141,ORD95609
2024-12-05,Clothing,T-Shirt,South,Eve Wilson,4,713.76,0.22,2239.3,1086.72,1152.57,CUST9651,ORD71686
2023-03-16,Electronics,Tablet,Central,Bob Smith,10,814.4,0.13,7044.83,4784.55,2260.29,CUST1591,ORD16016
2023-07-08,Clothing,Shoes,West,Eve Wilson,2,787.41,0.09,1439.94,906.33,533.61,CUST3552,ORD94023
2024-09-30,Electronics,Headphones,South,Carol Davis,20,178.63,0.08,3295.13,2052.84,1242.29,CUST7029,ORD64303
2024-06-05,Electronics,Tablet,North,Carol Davis,17,695.97,0.28,8479.33,3545.78,4933.55,CUST3095,ORD54862
2023-05-17,Sports,Soccer,North,Eve Wilson,17,403.1,0.3,4820.71,3265.87,1554.84,CUST9864,ORD55025
2023-11-01,Sports,Soccer,West,Alice Johnson,4,563.66,0.14,1937.09,964.81,972.28,CUST8579,ORD33397
2023-08-11,Home,Decor,South,Carol Davis,10,610.24,0.28,4421.83,3004.99,1416.84,CUST4567,ORD60399
2024-09-18,Sports,Soccer,South,David Brown,1,403.19,0.17,334.92,222.96,111.95,CUST2371,ORD82600
2023-05-01,Home,Furniture,East,Eve Wilson,13,739.31,0.13,8397.95,4198.24,4199.71,CUST6212,ORD94084
2023-09-30,Electronics,Laptop,East,Carol Davis,7,445.4,0.26,2310.24,997.67,1312.57,CUST7526,ORD51138
2024-08-21,Electronics,Headphones,East,Eve Wilson,9,117.43,0.17,872.85,426.36,446.49,CUST5199,ORD21161
2024-09-05,Home,Kitchen,North,Carol Davis,20,624.64,0.19,10096.91,5795.43,4301.48,CUST9942,ORD77622
2023-05-05,Home,Garden,West,Eve Wilson,14,69.72,0.24,745.65,303.67,441.98,CUST2265,ORD31572
2023-08-31,Clothing,T-Shirt,North,Alice Johnson,18,852.83,0.06,14371.09,9367.35,5003.73,CUST7763,ORD87740
2023-09-05,Electronics,Tablet,South,Alice Johnson,7,101.61,0.28,512.37,251.88,260.48,CUST4931,ORD43264
2024-01-07,Home,Appliances,South,Carol Davis,12,245.13,0.26,2177.42,1446.02,731.4,CUST6921,ORD78091
2023-12-03,Clothing,Hat,East,David Brown,16,560.45,0.07,8299.23,3335.89,4963.34,CUST8170,ORD39028
2023-01-29,Clothing,Jacket,West,David Brown,12,150.23,0.11,1599.46,780.1,819.35,CUST3504,ORD11706
2024-08-17,Books,Non-Fiction,North,Carol Davis,12,854.43,0.3,7221.25,4856.11,2365.15,CUST8347,ORD88659
2023-05-06,Home,Kitchen,Central,Carol Davis,5,448.83,0.16,1887.82,913.06,974.75,CUST5015,ORD98987
2023-02-04,Electronics,Laptop,East,Carol Davis,2,279.59,0.0,556.51,307.89,248.61,CUST1888,ORD16165
2023-01-08,Electronics,Headphones,East,Carol Davis,15,539.47,0.24,6175.85,4288.15,1887.7,CUST7298,ORD94668
2024-03-07,Electronics,Phone,West,Carol Davis,19,637.04,0.06,11349.04,7026.96,4322.07,CUST9381,ORD81209
2024-04-11,Clothing,Jeans,South,David Brown,8,289.13,0.06,2182.12,1075.23,1106.9,CUST6655,ORD11690
2023-04-30,Books,Biography,South,Eve Wilson,6,881.31,0.02,5207.33,2525.43,2681.91,CUST7035,ORD54085
2024-07-28,Clothing,Shoes,Central,Eve Wilson,5,163.55,0.07,757.33,461.94,295.39,CUST1727,ORD83454
2024-05-09,Clothing,Hat,West,David Brown,10,909.8,0.21,7175.0,3504.64,3670.36,CUST3295,ORD11686
2024-07-09,Electronics,Tablet,North,Bob Smith,10,929.46,0.11,8243.78,3938.68,4305.11,CUST2625,ORD18258
2023-05-25,Books,Fiction,West,Eve Wilson,18,98.57,0.23,1373.48,726.82,646.66,CUST1455,ORD86668
2023-03-02,Sports,Soccer,West,Carol Davis,7,500.01,0.13,3051.29,1742.08,1309.22,CUST1007,ORD59801
2023-05-30,Clothing,Jacket,North,Alice Johnson,19,229.46,0.13,3784.2,2564.85,1219.35,CUST2762,ORD63814
2023-09-27,Sports,Football,East,David Brown,8,63.9,0.18,418.42,260.25,158.18,CUST9897,ORD31644
2024-06-03,Sports,Golf,East,Bob Smith,11,85.82,0.04,905.27,474.99,430.28,CUST5278,ORD62786
2024-12-20,Clothing,Shoes,West,Carol Davis,1,351.83,0.05,334.54,196.68,137.86,CUST9434,ORD72896
2023-12-08,Electronics,Tablet,Central,Alice Johnson,15,467.36,0.21,5520.94,3635.48,1885.46,CUST6833,ORD53023
2023-06-16,Clothing,T-Shirt,South,David Brown,4,32.5,0.13,113.34,51.28,62.06,CUST6904,ORD96571
2024-02-29,Sports,Tennis,Central,Alice Johnson,10,615.86,0.06,5782.71,3897.74,1884.97,CUST8562,ORD17615
2023-08-18,Electronics,Tablet,North,Alice Johnson,9,998.9,0.29,6361.68,3488.46,2873.22,CUST2587,ORD53755
2023-06-19,Electronics,Camera,North,Eve Wilson,17,588.96,0.15,8460.39,3993.07,4467.33,CUST2706,ORD49246
2023-09-04,Books,Fiction,Central,Bob Smith,10,757.08,0.19,6107.1,3182.58,2924.52,CUST8760,ORD96432
2024-11-14,Books,History,West,Alice Johnson,10,494.91,0.18,4082.64,1675.52,2407.13,CUST2170,ORD70464
2024-03-29,Sports,Tennis,South,David Brown,20,228.86,0.23,3512.15,1792.79,1719.37,CUST9103,ORD15696
2024-04-25,Home,Kitchen,North,Alice Johnson,12,154.47,0.13,1606.99,1088.26,518.73,CUST9131,ORD44011
2023-05-16,Electronics,Laptop,South,Eve Wilson,7,144.12,0.12,885.45,592.73,292.72,CUST7236,ORD87161
2023-03-22,Sports,Tennis,East,Eve Wilson,7,526.96,0.22,2892.48,1826.46,1066.02,CUST3878,ORD74874
2024-03-31,Home,Appliances,East,Bob Smith,13,355.72,0.28,3317.98,2025.66,1292.32,CUST2974,ORD34366
2023-05-08,Books,Fiction,North,Bob Smith,19,189.75,0.1,3253.14,1351.31,1901.83,CUST4407,ORD22840
2023-01-25,Electronics,Camera,East,Bob Smith,17,300.79,0.02,5014.83,3299.66,1715.16,CUST4978,ORD56299
2024-10-18,Clothing,Shoes,North,Carol Davis,18,231.14,0.19,3354.55,2142.87,1211.68,CUST6464,ORD45139
2023-03-05,Electronics,Headphones,South,Alice Johnson,16,91.17,0.28,1051.07,615.01,436.05,CUST6479,ORD46186
2023-10-05,Books,Non-Fiction,East,Eve Wilson,8,568.59,0.29,3251.0,2041.33,1209.67,CUST2515,ORD60889
2024-06-04,Sports,Golf,South,Carol Davis,3,340.4,0.11,910.33,599.04,311.28,CUST7442,ORD49500
2023-04-28,Clothing,T-Shirt,West,Carol Davis,6,297.78,0.26,1317.33,818.64,498.69,CUST7624,ORD74974
2023-08-09,Clothing,Hat,Central,Bob Smith,17,573.52,0.1,8792.71,5435.7,3357.01,CUST5848,ORD68485
2023-05-02,Sports,Football,South,Carol Davis,17,313.87,0.15,4535.97,2803.07,1732.9,CUST8967,ORD26159
2023-12-14,Sports,Golf,North,Carol Davis,1,289.96,0.22,225.83,108.64,117.19,CUST6398,ORD98090
2023-08-03,Sports,Soccer,South,Eve Wilson,8,435.46,0.16,2910.6,1867.01,1043.59,CUST2804,ORD17527
2024-02-10,Books,Fiction,East,Alice Johnson,15,220.66,0.08,3045.1,1479.71,1565.39,CUST3867,ORD32925
2023-07-06,Clothing,Shoes,East,Alice Johnson,17,476.16,0.29,5715.31,3609.22,2106.1,CUST8063,ORD58488
2024-11-23,Home,Decor,South,David Brown,4,385.17,0.2,1225.57,708.24,517.32,CUST9133,ORD84016
2024-06-23,Home,Furniture,South,Carol Davis,15,31.06,0.23,359.34,233.19,126.14,CUST5956,ORD59932
2024-02-02,Clothing,Jacket,North,Carol Davis,20,971.85,0.26,14449.07,6567.16,7881.91,CUST3321,ORD69374
2024-02-03,Books,Science,Central,Bob Smith,16,410.28,0.09,5962.94,3158.49,2804.45,CUST4288,ORD27610
2024-06-28,Home,Kitchen,Central,David Brown,20,358.33,0.26,5301.27,2690.15,2611.12,CUST6175,ORD76674
2024-12-04,Electronics,Camera,East,Eve Wilson,20,599.15,0.17,9979.21,4590.01,5389.19,CUST3855,ORD70862
2024-10-13,Sports,Tennis,Central,Bob Smith,16,777.99,0.16,10432.05,5831.83,4600.22,CUST4019,ORD38157
2023-10-14,Sports,Basketball,West,Alice Johnson,9,36.7,0.15,279.99,164.89,115.1,CUST7218,ORD47314
2024-09-30,Home,Decor,East,Bob Smith,12,57.91,0.27,505.99,229.94,276.05,CUST9328,ORD66235
2024-12-19,Books,Biography,South,Bob Smith,11,633.54,0.07,6514.23,4070.62,2443.61,CUST2843,ORD66201
2023-08-09,Clothing,Hat,North,Eve Wilson,19,314.84,0.11,5322.57,2781.51,2541.06,CUST7958,ORD34095
2023-07-04,Home,Furniture,South,Bob Smith,11,311.12,0.12,3024.21,1337.7,1686.51,CUST4564,ORD84212
2023-06-20,Books,Fiction,North,David Brown,7,516.84,0.24,2758.57,1395.92,1362.65,CUST2037,ORD80410
2023-06-26,Electronics,Headphones,East,Carol Davis,13,180.67,0.25,1750.96,1208.23,542.73,CUST9313,ORD59936
2023-02-15,Books,Biography,North,David Brown,20,538.3,0.02,10518.7,5374.41,5144.29,CUST9690,ORD63890
2023-08-22,Electronics,Headphones,West,David Brown,2,262.56,0.28,379.1,174.42,204.68,CUST9685,ORD59053
2023-07-28,Sports,Golf,Central,Bob Smith,6,122.39,0.17,607.0,392.66,214.35,CUST5999,ORD33551
2024-01-02,Sports,Golf,East,Alice Johnson,19,601.44,0.11,10137.33,5210.13,4927.2,CUST6891,ORD74416
2024-01-16,Home,Decor,Central,Eve Wilson,10,476.2,0.23,3650.63,1783.89,1866.74,CUST5415,ORD31949
2023-06-02,Books,History,South,Eve Wilson,8,421.47,0.3,2363.57,1328.03,1035.54,CUST9346,ORD98044
2024-07-29,Books,History,North,Eve Wilson,20,433.2,0.15,7351.27,3669.84,3681.42,CUST8079,ORD46951
2024-10-15,Clothing,Hat,West,Alice Johnson,14,347.08,0.28,3499.45,2165.05,1334.4,CUST6599,ORD55471
2023-06-03,Clothing,Hat,North,Carol Davis,9,338.31,0.01,3028.42,1764.28,1264.14,CUST7416,ORD90433
2023-07-20,Home,Appliances,Central,Alice Johnson,4,715.41,0.07,2667.27,1327.48,1339.79,CUST5447,ORD92156
2023-01-16,Electronics,Headphones,West,Bob Smith,6,403.63,0.14,2084.37,1084.57,999.79,CUST4980,ORD68886
2023-09-15,Clothing,Jeans,East,Bob Smith,1,847.09,0.23,648.19,336.36,311.82,CUST6119,ORD97570
2024-07-16,Electronics,Laptop,South,Carol Davis,6,292.64,0.1,1576.78,1067.04,509.74,CUST5096,ORD16036
2024-11-17,Books,Fiction,West,Eve Wilson,14,872.47,0.15,10352.79,5326.76,5026.03,CUST1393,ORD48096
2024-11-04,Books,Biography,East,David Brown,15,229.79,0.14,2956.46,1267.56,1688.9,CUST9707,ORD82638
2023-09-30,Books,Science,West,Carol Davis,19,497.83,0.29,6707.88,4683.25,2024.63,CUST7221,ORD57727
2024-10-11,Books,Biography,East,Bob Smith,16,248.82,0.03,3849.36,1768.32,2081.04,CUST9819,ORD44041
2023-04-20,Electronics,Laptop,Central,Carol Davis,15,723.09,0.03,10488.6,5122.67,5365.93,CUST5772,ORD11182
2023-11-16,Books,Biography,North,David Brown,19,800.48,0.1,13760.81,6677.79,7083.02,CUST4392,ORD12811
2023-11-30,Clothing,Hat,Central,Bob Smith,14,731.78,0.08,9452.79,5736.86,3715.93,CUST4206,ORD41186
2023-03-05,Clothing,Hat,Central,Eve Wilson,20,653.83,0.21,10337.56,6331.58,4005.98,CUST8922,ORD45693
2023-01-23,Books,Fiction,Central,Carol Davis,1,176.49,0.07,163.88,84.51,79.37,CUST7167,ORD70037
2023-10-24,Electronics,Laptop,West,David Brown,3,518.74,0.01,1544.66,1041.29,503.37,CUST8683,ORD40639
2023-07-15,Electronics,Headphones,Central,Eve Wilson,14,46.49,0.07,602.39,248.06,354.33,CUST9212,ORD62471
2023-08-24,Books,Non-Fiction,West,Eve Wilson,20,945.49,0.3,13327.97,5646.39,7681.58,CUST5138,ORD24219
2024-03-20,Sports,Golf,South,Alice Johnson,3,625.61,0.19,1525.77,1042.57,483.2,CUST6545,ORD17109
2023-10-22,Sports,Tennis,West,Alice Johnson,13,363.29,0.29,3351.43,2268.19,1083.24,CUST3002,ORD44198
2023-05-25,Books,History,North,Bob Smith,9,350.96,0.26,2322.04,1472.31,849.73,CUST1139,ORD69135
2023-05-12,Clothing,Jeans,Central,Eve Wilson,1,165.23,0.23,126.59,84.39,42.2,CUST5077,ORD35000
2024-08-13,Electronics,Laptop,Central,Eve Wilson,1,215.38,0.19,173.54,102.94,70.61,CUST1251,ORD45814
2024-01-07,Sports,Basketball,East,Alice Johnson,10,240.4,0.12,2105.3,1347.32,757.98,CUST2765,ORD62280
2023-12-03,Sports,Tennis,Central,Bob Smith,14,192.3,0.15,2290.98,1421.22,869.77,CUST3436,ORD37069
2023-12-02,Home,Appliances,West,Bob Smith,20,984.58,0.26,14547.7,9404.16,5143.54,CUST3894,ORD28089
2024-02-29,Clothing,Jeans,East,Carol Davis,1,940.76,0.2,756.82,303.27,453.55,CUST4105,ORD87483
2023-11-21,Electronics,Tablet,South,Eve Wilson,8,709.27,0.01,5634.14,2393.62,3240.52,CUST5447,ORD81777
2023-10-20,Sports,Golf,Central,Alice Johnson,5,92.17,0.27,334.33,229.08,105.24,CUST2507,ORD49887
2023-06-12,Books,Biography,West,Carol Davis,10,367.09,0.16,3075.04,1658.22,1416.82,CUST9481,ORD42184
2023-07-31,Home,Garden,South,Alice Johnson,5,966.37,0.07,4501.93,2515.11,1986.82,CUST9945,ORD34902
2024-07-16,Sports,Basketball,West,Bob Smith,10,71.78,0.23,555.58,352.13,203.45,CUST1350,ORD52033
2024-12-31,Clothing,T-Shirt,South,Carol Davis,15,399.57,0.02,5895.03,3107.72,2787.3,CUST8793,ORD24566
2023-12-05,Electronics,Headphones,West,Eve Wilson,13,296.91,0.22,2997.88,1964.58,1033.29,CUST5001,ORD76932
2024-04-17,Books,Fiction,South,Alice Johnson,6,958.66,0.16,4859.99,2773.9,2086.09,CUST6416,ORD82051
2023-01-20,Electronics,Phone,North,Bob Smith,16,323.87,0.04,4958.88,2490.05,2468.83,CUST3607,ORD79359
2024-01-26,Books,Non-Fiction,North,Carol Davis,9,238.81,0.08,1982.43,1309.87,672.56,CUST9278,ORD72549
2023-09-01,Electronics,Laptop,South,Bob Smith,12,715.46,0.08,7866.19,4958.84,2907.36,CUST6487,ORD43096
2023-09-03,Clothing,Shoes,North,Carol Davis,17,217.29,0.05,3520.21,1789.19,1731.01,CUST3775,ORD65674
2023-10-14,Sports,Tennis,South,Alice Johnson,3,701.97,0.25,1588.14,1022.92,565.22,CUST5280,ORD56868
2023-12-16,Home,Furniture,South,Alice Johnson,12,339.85,0.24,3085.52,1282.46,1803.05,CUST8949,ORD10908
2023-01-11,Home,Appliances,North,Carol Davis,1,838.29,0.1,752.51,504.31,248.19,CUST4409,ORD36216
2023-04-24,Home,Appliances,East,Alice Johnson,7,565.75,0.04,3813.08,2313.48,1499.6,CUST9056,ORD62950
2024-03-02,Home,Garden,East,Alice Johnson,9,907.15,0.09,7392.08,3106.84,4285.25,CUST8934,ORD14554
2023-11-28,Books,History,East,Carol Davis,12,760.07,0.19,7365.64,4840.62,2525.02,CUST4114,ORD22687
2024-05-08,Sports,Soccer,South,David Brown,10,479.73,0.16,4052.97,2687.97,1365.0,CUST2537,ORD10905
2024-10-19,Electronics,Laptop,Central,Eve Wilson,16,387.43,0.3,4353.02,1977.56,2375.46,CUST5785,ORD72427
2024-10-22,Home,Decor,East,David Brown,7,199.03,0.09,1264.29,863.67,400.62,CUST8979,ORD56260
2024-07-29,Electronics,Laptop,Central,Eve Wilson,5,808.49,0.2,3253.59,1521.13,1732.46,CUST5997,ORD14757
2024-08-21,Clothing,Shoes,East,David Brown,1,568.52,0.29,406.29,249.95,156.34,CUST1627,ORD35462
2023-02-01,Sports,Soccer,East,David Brown,11,219.87,0.28,1736.95,1099.68,637.27,CUST5747,ORD30988
2024-05-06,Sports,Soccer,Central,Alice Johnson,12,917.64,0.21,8728.44,4768.92,3959.53,CUST3760,ORD31324
2023-01-14,Books,Biography,South,Carol Davis,14,932.51,0.26,9721.93,4879.62,4842.3,CUST5930,ORD60056
2023-02-27,Books,Fiction,South,David Brown,17,394.98,0.18,5523.07,3729.8,1793.27,CUST7621,ORD69108
2023-09-04,Electronics,Phone,North,Bob Smith,20,930.02,0.25,13923.7,8661.6,5262.11,CUST6375,ORD16981
2023-06-10,Electronics,Laptop,Central,Carol Davis,3,477.39,0.18,1174.27,721.68,452.59,CUST8534,ORD90018
2023-04-05,Electronics,Laptop,East,Eve Wilson,20,499.36,0.28,7152.9,4347.58,2805.32,CUST4424,ORD70780
2023-09-11,Books,Non-Fiction,East,Bob Smith,7,172.79,0.25,903.86,424.73,479.13,CUST4359,ORD97274
2023-03-27,Home,Garden,West,Bob Smith,7,658.75,0.08,4233.39,2546.07,1687.32,CUST1015,ORD46948
2024-05-09,Home,Decor,North,Alice Johnson,17,481.17,0.13,7151.38,4306.49,2844.89,CUST6626,ORD45570
2024-06-19,Books,Science,Central,Alice Johnson,5,103.35,0.05,493.17,208.57,284.61,CUST2922,ORD63616
2024-03-02,Electronics,Camera,East,Bob Smith,14,767.18,0.06,10088.48,4629.69,5458.78,CUST4806,ORD88391
2024-11-17,Clothing,Jeans,North,Bob Smith,20,133.11,0.25,1984.58,1297.1,687.49,CUST3925,ORD29570
2023-12-29,Clothing,Jacket,South,David Brown,12,751.41,0.07,8402.96,4357.81,4045.14,CUST8823,ORD68754
2024-08-09,Electronics,Tablet,East,Alice Johnson,5,317.04,0.04,1520.21,931.04,589.17,CUST1199,ORD41825
2024-11-10,Clothing,T-Shirt,Central,Carol Davis,9,300.04,0.12,2378.69,1557.19,821.51,CUST8031,ORD47587
2024-05-26,Electronics,Camera,North,Eve Wilson,16,242.39,0.3,2729.23,1669.65,1059.58,CUST4404,ORD43544
2024-01-12,Sports,Football,South,Bob Smith,8,71.3,0.2,458.57,290.17,168.4,CUST3637,ORD71206
2023-06-22,Home,Appliances,South,Eve Wilson,11,487.62,0.19,4337.85,3032.74,1305.11,CUST3326,ORD54966
2024-08-23,Home,Furniture,East,Carol Davis,12,26.7,0.22,248.55,136.48,112.07,CUST8670,ORD64025
2024-08-15,Electronics,Phone,East,Carol Davis,2,868.2,0.02,1704.55,1011.1,693.45,CUST9188,ORD21849
2023-10-31,Home,Furniture,Central,Eve Wilson,11,808.5,0.24,6720.26,2764.15,3956.11,CUST7632,ORD66828
2024-02-14,Home,Garden,East,Alice Johnson,7,53.08,0.13,321.97,153.75,168.23,CUST9659,ORD49591
2023-05-27,Sports,Football,East,Eve Wilson,14,212.64,0.03,2889.73,1859.1,1030.62,CUST2813,ORD83460
2023-01-14,Books,Non-Fiction,North,Eve Wilson,6,829.2,0.19,4045.63,2761.61,1284.02,CUST4685,ORD80493
2023-11-11,Books,History,South,Eve Wilson,14,441.3,0.12,5430.25,2718.99,2711.26,CUST6705,ORD61743
2023-02-16,Sports,Football,Central,Eve Wilson,16,12.25,0.18,161.37,108.57,52.8,CUST6646,ORD42447
2024-04-03,Sports,Football,South,Carol Davis,10,198.36,0.03,1922.91,827.14,1095.77,CUST6035,ORD39269
2023-05-03,Books,Biography,South,Carol Davis,20,260.05,0.03,5020.4,3259.72,1760.68,CUST4361,ORD86978
2024-10-15,Home,Kitchen,North,David Brown,18,941.02,0.26,12570.79,6261.93,6308.86,CUST9513,ORD25684
2024-11-17,Books,Biography,South,Carol Davis,13,85.62,0.28,803.51,407.27,396.24,CUST8577,ORD44105
2023-08-20,Electronics,Laptop,Central,Bob Smith,20,372.67,0.04,7191.79,3431.85,3759.94,CUST5111,ORD35369
2024-03-12,Sports,Soccer,East,David Brown,3,214.19,0.24,485.5,222.07,263.43,CUST3169,ORD44577
2023-06-24,Clothing,T-Shirt,North,David Brown,17,864.14,0.11,13088.68,7695.63,5393.05,CUST2836,ORD52084
2024-04-06,Sports,Soccer,North,Alice Johnson,10,24.28,0.07,225.61,117.48,108.13,CUST3537,ORD81748
2023-04-08,Electronics,Tablet,East,Eve Wilson,14,921.38,0.18,10628.46,4730.62,5897.84,CUST9256,ORD66876
2023-07-27,Clothing,Hat,West,Carol Davis,15,785.64,0.03,11434.56,7121.19,4313.37,CUST2956,ORD50033
2023-12-05,Home,Garden,West,Bob Smith,11,667.89,0.28,5313.05,2661.28,2651.77,CUST9042,ORD78661
2024-03-25,Electronics,Camera,Central,Carol Davis,8,75.92,0.14,523.92,298.17,225.75,CUST2949,ORD31482
2024-01-31,Clothing,Hat,North,David Brown,20,522.11,0.07,9743.04,6243.22,3499.82,CUST1061,ORD68393
2024-08-16,Sports,Golf,East,Alice Johnson,13,877.41,0.11,10169.39,4871.71,5297.68,CUST5065,ORD58082
2024-08-11,Clothing,Hat,North,Alice Johnson,20,857.89,0.17,14200.59,7553.61,6646.98,CUST3018,ORD60831
2024-07-30,Clothing,Hat,East,Bob Smith,6,948.56,0.24,4341.71,2563.97,1777.74,CUST4291,ORD77504
2023-08-09,Electronics,Camera,Central,Eve Wilson,2,200.38,0.27,291.56,122.41,169.15,CUST6989,ORD46922
2024-08-15,Home,Decor,Central,David Brown,2,179.59,0.27,263.26,126.05,137.21,CUST4782,ORD45005
2024-08-06,Home,Garden,Central,Eve Wilson,20,44.39,0.29,627.84,341.61,286.24,CUST4502,ORD93837
2023-03-31,Sports,Soccer,South,Carol Davis,3,662.74,0.29,1416.93,619.26,797.67,CUST7041,ORD38866
2023-12-26,Clothing,Hat,Central,Carol Davis,19,553.99,0.28,7574.61,3825.23,3749.38,CUST5769,ORD77820
2023-08-22,Sports,Tennis,South,Carol Davis,9,602.73,0.16,4575.43,2551.42,2024.01,CUST2340,ORD59659
2023-05-20,Electronics,Headphones,Central,Eve Wilson,10,148.17,0.02,1455.26,855.8,599.46,CUST1526,ORD79274
2023-10-05,Electronics,Phone,Central,Bob Smith,1,13.85,0.08,12.73,7.14,5.59,CUST8429,ORD16039
2023-12-30,Clothing,Jacket,North,Alice Johnson,2,384.41,0.09,701.08,425.49,275.59,CUST4091,ORD72018
2023-11-02,Books,Biography,North,Eve Wilson,10,927.03,0.16,7779.41,5394.49,2384.92,CUST6526,ORD99157
2023-01-16,Clothing,Hat,Central,Carol Davis,8,167.29,0.25,1003.25,427.82,575.42,CUST7756,ORD75471
2023-11-18,Books,Fiction,East,Eve Wilson,4,601.05,0.19,1947.6,1133.44,814.15,CUST2277,ORD68229
2023-09-03,Clothing,T-Shirt,West,Carol Davis,14,651.29,0.06,8602.87,5951.76,2651.11,CUST2973,ORD28422
2023-08-04,Electronics,Tablet,South,Bob Smith,11,850.63,0.02,9154.38,5505.19,3649.19,CUST6048,ORD10437
2024-09-17,Books,Fiction,North,Bob Smith,13,468.06,0.25,4583.17,2272.64,2310.53,CUST2659,ORD70780
2023-01-16,Sports,Soccer,North,Alice Johnson,3,565.98,0.17,1415.33,826.79,588.54,CUST4871,ORD37519
2023-09-02,Clothing,Jeans,South,Alice Johnson,6,189.07,0.22,880.61,578.73,301.87,CUST9882,ORD33823
2023-08-13,Clothing,Jeans,East,Eve Wilson,12,262.27,0.15,2681.2,1101.07,1580.13,CUST6539,ORD12667
2024-11-21,Clothing,Jeans,West,David Brown,8,373.04,0.14,2581.27,1522.89,1058.38,CUST9408,ORD38478
2024-03-29,Electronics,Tablet,Central,Eve Wilson,10,68.99,0.01,682.39,376.87,305.52,CUST6727,ORD71749
2024-06-09,Clothing,Shoes,North,Bob Smith,2,101.95,0.13,177.78,88.75,89.03,CUST5122,ORD87133
2024-05-22,Home,Furniture,North,David Brown,8,230.76,0.21,1451.17,768.98,682.18,CUST2695,ORD52049
2024-02-29,Home,Kitchen,North,Eve Wilson,12,637.32,0.07,7113.88,3895.75,3218.13,CUST1851,ORD46001
2023-09-28,Home,Furniture,East,Eve Wilson,3,83.17,0.12,219.91,122.47,97.44,CUST8380,ORD42949
2023-07-19,Electronics,Headphones,South,Alice Johnson,6,359.25,0.02,2106.82,1252.2,854.61,CUST1149,ORD52323
2023-03-18,Home,Appliances,West,Carol Davis,5,633.5,0.13,2756.84,1397.57,1359.28,CUST3186,ORD37499
2024-09-05,Books,History,West,Eve Wilson,15,718.18,0.02,10518.72,6963.35,3555.38,CUST6208,ORD53897
2023-07-19,Books,Biography,Central,Carol Davis,10,51.18,0.04,493.76,204.54,289.23,CUST8495,ORD50695
2023-05-27,Electronics,Camera,West,Eve Wilson,10,556.16,0.07,5163.42,2336.59,2826.83,CUST4145,ORD45293
2023-05-01,Books,Science,Central,Carol Davis,14,131.65,0.15,1565.98,784.24,781.74,CUST4846,ORD84870
2023-12-31,Clothing,T-Shirt,Central,David Brown,3,273.04,0.27,599.75,358.39,241.36,CUST6416,ORD32091
2023-05-29,Clothing,Jeans,North,Carol Davis,4,990.55,0.1,3576.26,2280.32,1295.94,CUST5946,ORD11941
2023-10-13,Books,Fiction,Central,David Brown,13,619.22,0.24,6100.66,3283.58,2817.08,CUST7040,ORD55882
2023-02-04,Books,Non-Fiction,West,David Brown,5,483.81,0.23,1863.29,1103.93,759.36,CUST4998,ORD76557
